"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","is visible to a delegate that is the active voter","","Thu Nov 14 10:01:10 GMT 2024","passed","Thu Nov 14 10:01:10 GMT 2024","","","",""
"","1352","Successfully alerts when workshop is not found","","Thu Nov 14 09:56:22 GMT 2024","passed","Thu Nov 14 09:56:23 GMT 2024","","","",""
"","0","is visible to an alternate that is the active voter","","Thu Nov 14 10:01:09 GMT 2024","passed","Thu Nov 14 10:01:09 GMT 2024","","","",""
"","1412","Successfully alerts when user is not a convention organizer","","Thu Nov 14 09:54:51 GMT 2024","passed","Thu Nov 14 09:54:52 GMT 2024","","","",""
"","243","successfully renders poll results","","Thu Nov 14 09:53:56 GMT 2024","passed","Thu Nov 14 09:53:56 GMT 2024","","","",""
"","101","shows no representatives found message","","Thu Nov 14 10:00:02 GMT 2024","passed","Thu Nov 14 10:00:02 GMT 2024","","","",""
"","27","alerts user when poll voting fails to end","","Thu Nov 14 09:57:14 GMT 2024","broken","Thu Nov 14 09:57:14 GMT 2024","","","",""
"","27","alerts user when poll is not found","","Thu Nov 14 09:58:39 GMT 2024","broken","Thu Nov 14 09:58:39 GMT 2024","","","",""
"","33","renders polls when they exist","","Thu Nov 14 09:58:27 GMT 2024","broken","Thu Nov 14 09:58:27 GMT 2024","","","",""
"","208","alerts user when poll voting fails to begin","","Thu Nov 14 09:56:34 GMT 2024","passed","Thu Nov 14 09:56:35 GMT 2024","","","",""
"","448","successfully renders table with all votes","","Thu Nov 14 10:00:24 GMT 2024","passed","Thu Nov 14 10:00:24 GMT 2024","","","",""
"","0","is visible for convention organizers","","Thu Nov 14 10:01:12 GMT 2024","passed","Thu Nov 14 10:01:12 GMT 2024","","","",""
"","1","is not visible for delegates, alternates, or observers","","Thu Nov 14 10:01:08 GMT 2024","passed","Thu Nov 14 10:01:08 GMT 2024","","","",""
"","0","renders results when poll is concluded","","Thu Nov 14 10:01:04 GMT 2024","passed","Thu Nov 14 10:01:04 GMT 2024","","","",""
"","562","clears new poll form after creation","","Thu Nov 14 09:58:38 GMT 2024","broken","Thu Nov 14 09:58:38 GMT 2024","","","",""
"","56","correctly renders 1 vote","","Thu Nov 14 10:00:22 GMT 2024","broken","Thu Nov 14 10:00:22 GMT 2024","","","",""
"","88","renders link to browse all polls","","Thu Nov 14 10:00:00 GMT 2024","broken","Thu Nov 14 10:00:00 GMT 2024","","","",""
"","1345","Successfully alerts when voter ID is not valid","","Thu Nov 14 09:56:05 GMT 2024","passed","Thu Nov 14 09:56:07 GMT 2024","","","",""
"","199","successfully begins valid poll","","Thu Nov 14 09:58:20 GMT 2024","passed","Thu Nov 14 09:58:20 GMT 2024","","","",""
"","0","alerts user when poll creation fails","","Thu Nov 14 10:01:12 GMT 2024","passed","Thu Nov 14 10:01:12 GMT 2024","","","",""
"","201","alerts user when poll voting has already finished","","Thu Nov 14 09:56:53 GMT 2024","passed","Thu Nov 14 09:56:53 GMT 2024","","","",""
"","1359","Successfully alerts when non-organizer attempts to update active voter","","Thu Nov 14 09:54:26 GMT 2024","passed","Thu Nov 14 09:54:28 GMT 2024","","","",""
"","56","renders link to view poll","","Thu Nov 14 10:00:15 GMT 2024","broken","Thu Nov 14 10:00:15 GMT 2024","","","",""
