"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27","alerts user when poll is not voting","","Thu Nov 14 13:29:37 GMT 2024","broken","Thu Nov 14 13:29:37 GMT 2024","","","",""
"","1261","Successfully alerts on internal error","","Thu Nov 14 13:27:45 GMT 2024","passed","Thu Nov 14 13:27:46 GMT 2024","","","",""
"","493","Alerts on internal error fetching user votes for getUserVotes","","Thu Nov 14 13:31:45 GMT 2024","passed","Thu Nov 14 13:31:45 GMT 2024","","","",""
"","0","is visible to an alternate that is the active voter","","Thu Nov 14 13:33:31 GMT 2024","passed","Thu Nov 14 13:33:31 GMT 2024","","","",""
"","0","is not visible for delegates/alternates/observers","","Thu Nov 14 13:33:32 GMT 2024","passed","Thu Nov 14 13:33:32 GMT 2024","","","",""
"","1297","Successfully edits user information","","Thu Nov 14 13:30:21 GMT 2024","passed","Thu Nov 14 13:30:23 GMT 2024","","","",""
"","1396","Successfully alerts when user is not a convention organizer","","Thu Nov 14 13:27:11 GMT 2024","passed","Thu Nov 14 13:27:12 GMT 2024","","","",""
"","56","renders name, description, and status","","Thu Nov 14 13:31:43 GMT 2024","broken","Thu Nov 14 13:31:43 GMT 2024","","","",""
"","0","alerts user when not all convention locations have submitted a vote","","Thu Nov 14 13:33:26 GMT 2024","passed","Thu Nov 14 13:33:26 GMT 2024","","","",""
"","1069","Alerts user when User not found on view representative page","","Thu Nov 14 13:29:33 GMT 2024","broken","Thu Nov 14 13:29:34 GMT 2024","","","",""
"","56","correctly renders 0 votes","","Thu Nov 14 13:31:36 GMT 2024","broken","Thu Nov 14 13:31:36 GMT 2024","","","",""
"","206","successfully begins valid poll","","Thu Nov 14 13:30:41 GMT 2024","passed","Thu Nov 14 13:30:41 GMT 2024","","","",""
"","217","alerts user when poll voting is already open","","Thu Nov 14 13:29:15 GMT 2024","passed","Thu Nov 14 13:29:15 GMT 2024","","","",""
"","1358","Successfully alerts when voter is not a delegate or alternate","","Thu Nov 14 13:27:02 GMT 2024","passed","Thu Nov 14 13:27:04 GMT 2024","","","",""
"","569","alerts user when description is longer than 10,000 characters, maintains form","","Thu Nov 14 13:26:30 GMT 2024","broken","Thu Nov 14 13:26:31 GMT 2024","","","",""
"","30","renders link to browse all polls","","Thu Nov 14 13:32:21 GMT 2024","broken","Thu Nov 14 13:32:21 GMT 2024","","","",""
"","218","alerts user when poll voting has already finished","","Thu Nov 14 13:29:13 GMT 2024","passed","Thu Nov 14 13:29:13 GMT 2024","","","",""
