"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30","renders link to browse all polls","","Mon Nov 18 11:30:36 GMT 2024","broken","Mon Nov 18 11:30:36 GMT 2024","","","",""
"","198","alerts user when poll voting is already open","","Mon Nov 18 11:27:22 GMT 2024","passed","Mon Nov 18 11:27:22 GMT 2024","","","",""
"","1353","Successfully alerts on internal error","","Mon Nov 18 11:26:02 GMT 2024","passed","Mon Nov 18 11:26:04 GMT 2024","","","",""
"","26","renders the form with name and description inputs","","Mon Nov 18 11:31:03 GMT 2024","broken","Mon Nov 18 11:31:03 GMT 2024","","","",""
"","181","alerts user when poll creation fails","","Mon Nov 18 11:27:19 GMT 2024","passed","Mon Nov 18 11:27:19 GMT 2024","","","",""
"","28","alerts user when name is empty, maintains form","","Mon Nov 18 11:25:29 GMT 2024","broken","Mon Nov 18 11:25:29 GMT 2024","","","",""
"","1299","Successfully edits user information","","Mon Nov 18 11:28:36 GMT 2024","passed","Mon Nov 18 11:28:37 GMT 2024","","","",""
"","51","alerts user when poll ID is invalid","","Mon Nov 18 11:29:22 GMT 2024","broken","Mon Nov 18 11:29:22 GMT 2024","","","",""
"","1027","renders no votes & alerts user when invalid poll id is used","","Mon Nov 18 11:23:46 GMT 2024","broken","Mon Nov 18 11:23:47 GMT 2024","","","",""
"","201","successfully begins valid poll","","Mon Nov 18 11:28:55 GMT 2024","passed","Mon Nov 18 11:28:55 GMT 2024","","","",""
"","27","alerts user when poll ID is not valid","","Mon Nov 18 11:28:15 GMT 2024","broken","Mon Nov 18 11:28:15 GMT 2024","","","",""
"","63","successfully renders poll results voter","","Mon Nov 18 11:31:12 GMT 2024","passed","Mon Nov 18 11:31:12 GMT 2024","","","",""
"","1472","Successfully alerts when error updating active voter","","Mon Nov 18 11:26:19 GMT 2024","passed","Mon Nov 18 11:26:21 GMT 2024","","","",""
"","204","alerts user when poll voting has already finished","","Mon Nov 18 11:27:20 GMT 2024","passed","Mon Nov 18 11:27:21 GMT 2024","","","",""
"","29","alerts user when poll is not found","","Mon Nov 18 11:27:51 GMT 2024","broken","Mon Nov 18 11:27:51 GMT 2024","","","",""
"","27","Alerts on incorrect method for getUserVotes","","Mon Nov 18 11:30:12 GMT 2024","broken","Mon Nov 18 11:30:12 GMT 2024","","","",""
"","0","is not visible to a delegate that is not the active voter","","Mon Nov 18 11:31:46 GMT 2024","passed","Mon Nov 18 11:31:46 GMT 2024","","","",""
"","1306","Successfully alerts on internal error","","Mon Nov 18 11:27:16 GMT 2024","passed","Mon Nov 18 11:27:17 GMT 2024","","","",""
"","29","shows the vote count when found","","Mon Nov 18 11:31:40 GMT 2024","broken","Mon Nov 18 11:31:40 GMT 2024","","","",""
"","0","is visible to an alternate that is the active voter","","Mon Nov 18 11:31:49 GMT 2024","passed","Mon Nov 18 11:31:49 GMT 2024","","","",""
"","28","successfully deletes poll","","Mon Nov 18 11:30:09 GMT 2024","broken","Mon Nov 18 11:30:09 GMT 2024","","","",""
"","0","is visible for convention organizers","","Mon Nov 18 11:31:53 GMT 2024","passed","Mon Nov 18 11:31:53 GMT 2024","","","",""
"","26","Alerts on Invalid query userId for getUserVotes","","Mon Nov 18 11:30:11 GMT 2024","broken","Mon Nov 18 11:30:11 GMT 2024","","","",""
"","26","successfully renders none if no vote","","Mon Nov 18 11:31:42 GMT 2024","broken","Mon Nov 18 11:31:42 GMT 2024","","","",""
"","1163","successfully renders poll results","","Mon Nov 18 11:23:44 GMT 2024","broken","Mon Nov 18 11:23:46 GMT 2024","","","",""
"","1575","Successfully alerts when voter ID is not valid","","Mon Nov 18 11:26:28 GMT 2024","passed","Mon Nov 18 11:26:30 GMT 2024","","","",""
"","29","alerts user when poll voting is already closed","","Mon Nov 18 11:27:45 GMT 2024","broken","Mon Nov 18 11:27:45 GMT 2024","","","",""
"","1020","renders no votes & alerts user internal error occurs getting poll results","","Mon Nov 18 11:23:47 GMT 2024","broken","Mon Nov 18 11:23:48 GMT 2024","","","",""
"","0","renders results when poll is concluded","","Mon Nov 18 11:31:44 GMT 2024","passed","Mon Nov 18 11:31:44 GMT 2024","","","",""
"","50","shows concluded when the poll has closed voting","","Mon Nov 18 11:31:10 GMT 2024","passed","Mon Nov 18 11:31:10 GMT 2024","","","",""
"","62","correctly renders 60 votes","","Mon Nov 18 11:29:44 GMT 2024","broken","Mon Nov 18 11:29:44 GMT 2024","","","",""
"","1336","Successfully alerts on internal error","","Mon Nov 18 11:25:45 GMT 2024","passed","Mon Nov 18 11:25:46 GMT 2024","","","",""
