"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","alerts user when poll creation fails","","Fri Nov 15 05:23:20 GMT 2024","passed","Fri Nov 15 05:23:20 GMT 2024","","","",""
"","492","Alerts on internal error fetching user votes for getUserVotes","","Fri Nov 15 05:21:31 GMT 2024","passed","Fri Nov 15 05:21:31 GMT 2024","","","",""
"","1288","Successfully alerts on internal error","","Fri Nov 15 05:17:53 GMT 2024","passed","Fri Nov 15 05:17:55 GMT 2024","","","",""
"","1369","Successfully alerts when voter ID is not valid","","Fri Nov 15 05:18:10 GMT 2024","passed","Fri Nov 15 05:18:12 GMT 2024","","","",""
"","27","alerts user when poll is not found","","Fri Nov 15 05:20:46 GMT 2024","broken","Fri Nov 15 05:20:46 GMT 2024","","","",""
"","509","Alerts on Invalid query userId for getUserVotes","","Fri Nov 15 05:21:42 GMT 2024","passed","Fri Nov 15 05:21:42 GMT 2024","","","",""
"","45","shows concluded when the poll has closed voting","","Fri Nov 15 05:22:40 GMT 2024","passed","Fri Nov 15 05:22:40 GMT 2024","","","",""
"","45","shows voting when the poll is open for voting","","Fri Nov 15 05:23:02 GMT 2024","passed","Fri Nov 15 05:23:02 GMT 2024","","","",""
"","51","alerts user when fails to get poll vote count","","Fri Nov 15 05:20:41 GMT 2024","broken","Fri Nov 15 05:20:41 GMT 2024","","","",""
"","0","converts UI after poll begins","","Fri Nov 15 05:23:23 GMT 2024","passed","Fri Nov 15 05:23:23 GMT 2024","","","",""
"","3047","alerts user when name is longer than 255 characters, maintains form","","Fri Nov 15 05:15:39 GMT 2024","broken","Fri Nov 15 05:15:42 GMT 2024","","","",""
"","504","Alerts on incorrect method for getUserVotes","","Fri Nov 15 05:21:44 GMT 2024","passed","Fri Nov 15 05:21:44 GMT 2024","","","",""
"","51","successfully renders poll results voter","","Fri Nov 15 05:22:42 GMT 2024","passed","Fri Nov 15 05:22:42 GMT 2024","","","",""
"","384","alerts user when description is empty, maintains form","","Fri Nov 15 05:18:30 GMT 2024","broken","Fri Nov 15 05:18:31 GMT 2024","","","",""
"","0","is visible to a delegate that is the active voter","","Fri Nov 15 05:23:19 GMT 2024","passed","Fri Nov 15 05:23:19 GMT 2024","","","",""
"","56","renders name, description, and status","","Fri Nov 15 05:21:29 GMT 2024","broken","Fri Nov 15 05:21:29 GMT 2024","","","",""
"","27","successfully deletes poll","","Fri Nov 15 05:21:40 GMT 2024","broken","Fri Nov 15 05:21:40 GMT 2024","","","",""
"","1068","Shows Representative information on view representative page","","Fri Nov 15 05:21:01 GMT 2024","broken","Fri Nov 15 05:21:02 GMT 2024","","","",""
