"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","57","renders name, description, and status","","Thu Nov 14 07:39:13 GMT 2024","broken","Thu Nov 14 07:39:13 GMT 2024","","","",""
"","1375","Successfully alerts when voter is not a delegate or alternate","","Thu Nov 14 07:34:31 GMT 2024","passed","Thu Nov 14 07:34:33 GMT 2024","","","",""
"","242","successfully renders poll results","","Thu Nov 14 07:33:44 GMT 2024","passed","Thu Nov 14 07:33:44 GMT 2024","","","",""
"","461","successfully renders none if no vote","","Thu Nov 14 07:40:53 GMT 2024","passed","Thu Nov 14 07:40:54 GMT 2024","","","",""
"","45","shows pending when the poll has not begun voting","","Thu Nov 14 07:40:32 GMT 2024","passed","Thu Nov 14 07:40:32 GMT 2024","","","",""
"","106","shows no representatives found message","","Thu Nov 14 07:39:52 GMT 2024","passed","Thu Nov 14 07:39:53 GMT 2024","","","",""
"","1256","Successfully edits user information","","Thu Nov 14 07:37:51 GMT 2024","passed","Thu Nov 14 07:37:53 GMT 2024","","","",""
"","1407","Successfully alerts when non-organizer attempts to update active voter","","Thu Nov 14 07:34:15 GMT 2024","passed","Thu Nov 14 07:34:17 GMT 2024","","","",""
"","57","renders link to view poll","","Thu Nov 14 07:40:06 GMT 2024","broken","Thu Nov 14 07:40:06 GMT 2024","","","",""
"","29","alerts user when poll is not deleted","","Thu Nov 14 07:37:38 GMT 2024","broken","Thu Nov 14 07:37:38 GMT 2024","","","",""
"","1376","Successfully alerts when error updating active voter","","Thu Nov 14 07:35:47 GMT 2024","passed","Thu Nov 14 07:35:49 GMT 2024","","","",""
"","0","alerts user when not all convention locations have submitted a vote","","Thu Nov 14 07:40:55 GMT 2024","passed","Thu Nov 14 07:40:55 GMT 2024","","","",""
"","233","alerts user when poll voting fails to begin","","Thu Nov 14 07:36:25 GMT 2024","passed","Thu Nov 14 07:36:25 GMT 2024","","","",""
"","56","correctly renders -2 vote count","","Thu Nov 14 07:38:52 GMT 2024","broken","Thu Nov 14 07:38:52 GMT 2024","","","",""
"","0","converts UI after poll begins","","Thu Nov 14 07:41:05 GMT 2024","passed","Thu Nov 14 07:41:05 GMT 2024","","","",""
"","1364","Successfully alerts when workshop id is not provided","","Thu Nov 14 07:36:04 GMT 2024","passed","Thu Nov 14 07:36:05 GMT 2024","","","",""
"","27","alerts user when poll is not found","","Thu Nov 14 07:38:30 GMT 2024","broken","Thu Nov 14 07:38:30 GMT 2024","","","",""
"","526","successfully renders table with all representatives","","Thu Nov 14 07:34:20 GMT 2024","passed","Thu Nov 14 07:34:21 GMT 2024","","","",""
"","0","is visible to an alternate that is the active voter","","Thu Nov 14 07:41:00 GMT 2024","passed","Thu Nov 14 07:41:00 GMT 2024","","","",""
"","0","is visible to a delegate that is the active voter","","Thu Nov 14 07:41:01 GMT 2024","passed","Thu Nov 14 07:41:01 GMT 2024","","","",""
"","27","alerts user when poll is not found","","Thu Nov 14 07:37:09 GMT 2024","broken","Thu Nov 14 07:37:09 GMT 2024","","","",""
"","1263","Successfully alerts on internal error","","Thu Nov 14 07:34:48 GMT 2024","passed","Thu Nov 14 07:34:49 GMT 2024","","","",""
"","0","is visible for convention organizers","","Thu Nov 14 07:41:04 GMT 2024","passed","Thu Nov 14 07:41:04 GMT 2024","","","",""
"","515","Alerts on Invalid query userId for getUserVotes","","Thu Nov 14 07:39:25 GMT 2024","passed","Thu Nov 14 07:39:26 GMT 2024","","","",""
"","578","alerts user when description is longer than 10,000 characters, maintains form","","Thu Nov 14 07:33:59 GMT 2024","broken","Thu Nov 14 07:34:00 GMT 2024","","","",""
"","34","renders polls when they exist","","Thu Nov 14 07:38:18 GMT 2024","broken","Thu Nov 14 07:38:18 GMT 2024","","","",""
"","56","correctly renders 1 vote","","Thu Nov 14 07:40:13 GMT 2024","broken","Thu Nov 14 07:40:13 GMT 2024","","","",""
"","450","alerts user when name is empty, maintains form","","Thu Nov 14 07:34:59 GMT 2024","broken","Thu Nov 14 07:34:59 GMT 2024","","","",""
"","61","successfully renders poll results voter","","Thu Nov 14 07:40:25 GMT 2024","passed","Thu Nov 14 07:40:25 GMT 2024","","","",""
"","1372","Successfully alerts when workshop is not found","","Thu Nov 14 07:36:12 GMT 2024","passed","Thu Nov 14 07:36:14 GMT 2024","","","",""
"","70","renders no votes & alerts user internal error occurs getting poll results","","Thu Nov 14 07:33:44 GMT 2024","passed","Thu Nov 14 07:33:44 GMT 2024","","","",""
"","30","renders link to browse representatives","","Thu Nov 14 07:39:43 GMT 2024","broken","Thu Nov 14 07:39:43 GMT 2024","","","",""
"","46","shows unknown when status is not valid","","Thu Nov 14 07:40:38 GMT 2024","passed","Thu Nov 14 07:40:38 GMT 2024","","","",""
"","45","shows concluded when the poll has closed voting","","Thu Nov 14 07:40:23 GMT 2024","passed","Thu Nov 14 07:40:23 GMT 2024","","","",""
"","189","alerts user when poll voting has already finished","","Thu Nov 14 07:36:44 GMT 2024","passed","Thu Nov 14 07:36:44 GMT 2024","","","",""
