"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1295","Successfully alerts on internal error","","Mon Nov 18 08:49:50 GMT 2024","passed","Mon Nov 18 08:49:51 GMT 2024","","","",""
"","45","shows unknown when status is not valid","","Mon Nov 18 08:55:17 GMT 2024","passed","Mon Nov 18 08:55:17 GMT 2024","","","",""
"","56","correctly renders -2 vote count","","Mon Nov 18 08:53:30 GMT 2024","broken","Mon Nov 18 08:53:30 GMT 2024","","","",""
"","1534","Successfully alerts when non-organizer attempts to update active voter","","Mon Nov 18 08:48:17 GMT 2024","passed","Mon Nov 18 08:48:18 GMT 2024","","","",""
"","1308","Successfully alerts on internal error","","Mon Nov 18 08:51:10 GMT 2024","passed","Mon Nov 18 08:51:11 GMT 2024","","","",""
"","1291","Successfully alerts on internal error","","Mon Nov 18 08:50:07 GMT 2024","passed","Mon Nov 18 08:50:08 GMT 2024","","","",""
"","36","empty votes not approved","","Mon Nov 18 08:55:34 GMT 2024","failed","Mon Nov 18 08:55:34 GMT 2024","","","",""
"","57","correctly renders 1 vote","","Mon Nov 18 08:54:52 GMT 2024","broken","Mon Nov 18 08:54:52 GMT 2024","","","",""
"","0","is visible for convention organizers","","Mon Nov 18 08:55:44 GMT 2024","passed","Mon Nov 18 08:55:44 GMT 2024","","","",""
"","29","successfully deletes poll","","Mon Nov 18 08:54:01 GMT 2024","broken","Mon Nov 18 08:54:01 GMT 2024","","","",""
"","1026","renders no votes & alerts user when invalid poll id is used","","Mon Nov 18 08:47:42 GMT 2024","broken","Mon Nov 18 08:47:43 GMT 2024","","","",""
"","208","successfully begins valid poll","","Mon Nov 18 08:52:48 GMT 2024","passed","Mon Nov 18 08:52:48 GMT 2024","","","",""
"","45","shows voting when the poll is open for voting","","Mon Nov 18 08:55:24 GMT 2024","passed","Mon Nov 18 08:55:24 GMT 2024","","","",""
"","52","alerts user when fails to get poll vote count","","Mon Nov 18 08:53:02 GMT 2024","broken","Mon Nov 18 08:53:02 GMT 2024","","","",""
"","28","alerts user when name is empty, maintains form","","Mon Nov 18 08:49:26 GMT 2024","broken","Mon Nov 18 08:49:26 GMT 2024","","","",""
