"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1072","Alerts user when User not found on view representative page","","Fri Nov 15 10:51:40 GMT 2024","broken","Fri Nov 15 10:51:41 GMT 2024","","","",""
"","47","shows pending when the poll has not begun voting","","Fri Nov 15 10:55:17 GMT 2024","passed","Fri Nov 15 10:55:17 GMT 2024","","","",""
"","0","is visible to a delegate that is the active voter","","Fri Nov 15 10:55:47 GMT 2024","passed","Fri Nov 15 10:55:47 GMT 2024","","","",""
"","222","alerts user when poll voting is already open","","Fri Nov 15 10:51:21 GMT 2024","passed","Fri Nov 15 10:51:21 GMT 2024","","","",""
"","34","handles no polls or error","","Fri Nov 15 10:52:23 GMT 2024","broken","Fri Nov 15 10:52:23 GMT 2024","","","",""
"","47","shows concluded when the poll has closed voting","","Fri Nov 15 10:55:08 GMT 2024","passed","Fri Nov 15 10:55:08 GMT 2024","","","",""
"","59","renders link to view poll","","Fri Nov 15 10:54:50 GMT 2024","broken","Fri Nov 15 10:54:50 GMT 2024","","","",""
"","607","alerts user when description is longer than 10,000 characters, maintains form","","Fri Nov 15 10:48:30 GMT 2024","broken","Fri Nov 15 10:48:31 GMT 2024","","","",""
"","0","converts UI after poll begins","","Fri Nov 15 10:55:52 GMT 2024","passed","Fri Nov 15 10:55:52 GMT 2024","","","",""
"","53","renders no votes & alerts user when invalid poll id is used","","Fri Nov 15 10:48:15 GMT 2024","passed","Fri Nov 15 10:48:15 GMT 2024","","","",""
"","0","is not visible for delegates, alternates, or observers","","Fri Nov 15 10:55:44 GMT 2024","passed","Fri Nov 15 10:55:44 GMT 2024","","","",""
"","0","is not visible for delegates, alternates, or observers","","Fri Nov 15 10:55:45 GMT 2024","passed","Fri Nov 15 10:55:45 GMT 2024","","","",""
"","209","renders the form with name and description inputs","","Fri Nov 15 10:55:01 GMT 2024","passed","Fri Nov 15 10:55:01 GMT 2024","","","",""
"","34","renders poll carrousel","","Fri Nov 15 10:50:59 GMT 2024","broken","Fri Nov 15 10:51:00 GMT 2024","","","",""
"","47","shows voting when the poll is open for voting","","Fri Nov 15 10:55:31 GMT 2024","passed","Fri Nov 15 10:55:31 GMT 2024","","","",""
"","33","renders link to browse all polls","","Fri Nov 15 10:54:34 GMT 2024","broken","Fri Nov 15 10:54:34 GMT 2024","","","",""
"","524","Alerts on Votes not found for getUserVotes","","Fri Nov 15 10:53:59 GMT 2024","passed","Fri Nov 15 10:54:00 GMT 2024","","","",""
"","0","is visible to an alternate that is the active voter","","Fri Nov 15 10:55:47 GMT 2024","passed","Fri Nov 15 10:55:47 GMT 2024","","","",""
"","0","renders results when poll is concluded","","Fri Nov 15 10:55:41 GMT 2024","passed","Fri Nov 15 10:55:41 GMT 2024","","","",""
"","0","is not visible to an alternate that is not the active voter","","Fri Nov 15 10:55:42 GMT 2024","passed","Fri Nov 15 10:55:42 GMT 2024","","","",""
"","1465","Successfully alerts when voter ID is not valid","","Fri Nov 15 10:50:30 GMT 2024","passed","Fri Nov 15 10:50:32 GMT 2024","","","",""
"","1326","Successfully alerts on internal error","","Fri Nov 15 10:49:56 GMT 2024","passed","Fri Nov 15 10:49:58 GMT 2024","","","",""
"","79","correctly renders 0 votes","","Fri Nov 15 10:53:48 GMT 2024","broken","Fri Nov 15 10:53:48 GMT 2024","","","",""
