"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45","shows concluded when the poll has closed voting","","Mon Nov 18 05:43:39 GMT 2024","passed","Mon Nov 18 05:43:39 GMT 2024","","","",""
"","1","alerts user when not all convention locations have submitted a vote","","Mon Nov 18 05:44:12 GMT 2024","passed","Mon Nov 18 05:44:12 GMT 2024","","","",""
"","27","alerts user when poll is not voting","","Mon Nov 18 05:40:18 GMT 2024","broken","Mon Nov 18 05:40:19 GMT 2024","","","",""
"","28","alerts user when name is empty, maintains form","","Mon Nov 18 05:38:06 GMT 2024","broken","Mon Nov 18 05:38:06 GMT 2024","","","",""
"","1249","Successfully alerts on internal error","","Mon Nov 18 05:39:41 GMT 2024","passed","Mon Nov 18 05:39:42 GMT 2024","","","",""
"","1288","Successfully alerts on internal error","","Mon Nov 18 05:38:29 GMT 2024","passed","Mon Nov 18 05:38:31 GMT 2024","","","",""
"","56","correctly renders 0 votes","","Mon Nov 18 05:42:21 GMT 2024","broken","Mon Nov 18 05:42:21 GMT 2024","","","",""
"","195","alerts user when poll voting fails to begin","","Mon Nov 18 05:39:34 GMT 2024","passed","Mon Nov 18 05:39:34 GMT 2024","","","",""
"","56","renders link to view poll","","Mon Nov 18 05:43:21 GMT 2024","broken","Mon Nov 18 05:43:21 GMT 2024","","","",""
"","46","shows unknown when status is not valid","","Mon Nov 18 05:43:54 GMT 2024","passed","Mon Nov 18 05:43:54 GMT 2024","","","",""
"","31","alerts user when name is longer than 255 characters, maintains form","","Mon Nov 18 05:36:03 GMT 2024","broken","Mon Nov 18 05:36:03 GMT 2024","","","",""
"","24","redirects to created poll after creation","","Mon Nov 18 05:41:42 GMT 2024","broken","Mon Nov 18 05:41:42 GMT 2024","","","",""
"","1389","Successfully alerts when voter ID is not valid","","Mon Nov 18 05:39:03 GMT 2024","passed","Mon Nov 18 05:39:05 GMT 2024","","","",""
"","50","alerts user when poll ID is invalid","","Mon Nov 18 05:41:52 GMT 2024","broken","Mon Nov 18 05:41:52 GMT 2024","","","",""
"","27","alerts user when poll is not found","","Mon Nov 18 05:40:23 GMT 2024","broken","Mon Nov 18 05:40:23 GMT 2024","","","",""
"","27","Shows Representative information on view representative page","","Mon Nov 18 05:42:00 GMT 2024","broken","Mon Nov 18 05:42:00 GMT 2024","","","",""
"","193","alerts user when poll creation fails","","Mon Nov 18 05:39:52 GMT 2024","passed","Mon Nov 18 05:39:52 GMT 2024","","","",""
"","1243","Successfully alerts on internal error","","Mon Nov 18 05:39:49 GMT 2024","passed","Mon Nov 18 05:39:50 GMT 2024","","","",""
"","35","renders polls when they exist","","Mon Nov 18 05:41:33 GMT 2024","broken","Mon Nov 18 05:41:33 GMT 2024","","","",""
"","194","successfully begins valid poll","","Mon Nov 18 05:41:25 GMT 2024","passed","Mon Nov 18 05:41:26 GMT 2024","","","",""
"","0","is not visible to a delegate that is not the active voter","","Mon Nov 18 05:44:13 GMT 2024","passed","Mon Nov 18 05:44:13 GMT 2024","","","",""
"","0","is not visible for delegates, alternates, or observers","","Mon Nov 18 05:44:14 GMT 2024","passed","Mon Nov 18 05:44:14 GMT 2024","","","",""
